Periodo;Codigo usuario;Factura;Estrato;Ciclo;COD Municipio;Estado;Consumo;Normalizado;Promedio;Dias_Facturados;ID_Mes;es_estacional
202206;14;25616474;13;2;601;A;3.0;7.414906508964744;5.0;31;29;0
202205;14;25404638;13;2;601;A;5.0;12.902495690117004;4.0;30;30;0
202204;14;25197394;13;2;601;A;4.0;10.057018539241456;4.0;31;31;0
202203;14;24984763;13;2;601;A;8.0;19.919983775440453;4.0;31;32;0
202202;14;24778339;13;2;601;A;8.0;20.325178124285873;3.0;30;33;0
202201;14;24571300;13;2;601;A;2.0;5.22493906571464;3.0;30;34;0
202112;14;24366564;13;2;601;A;2.0;5.228916154775186;4.0;30;35;0
202111;14;24165715;13;2;601;A;3.0;7.3757257124574505;4.0;32;36;0
202110;14;23961521;13;2;601;A;3.0;7.659470206552074;4.0;30;37;0
202109;14;23761538;13;2;601;A;5.0;13.621226177423573;4.0;28;38;0
202108;14;23565537;13;2;601;A;4.0;10.991396112352092;5.0;28;39;0
202107;14;23365411;13;2;601;A;4.0;10.269645236162079;6.0;30;40;0
202410;15;32011161;13;2;601;A;29.0;76.36850491681648;25.0;29;1;0
202409;15;31769686;13;2;601;A;31.0;77.24412438550362;23.0;31;2;0
202408;15;31527813;13;2;601;A;31.0;79.44005491734391;22.0;31;3;0
202407;15;31279787;13;2;601;A;25.0;66.02598071706646;21.0;30;4;0
202406;15;31044772;13;2;601;A;24.0;61.03108780345312;20.0;31;5;0
202405;15;30803597;13;2;601;A;23.0;58.72954528822328;19.0;30;6;0
202404;15;30566990;13;2;601;A;22.0;53.828817839835274;17.0;31;7;0
202403;15;30332670;13;2;601;A;18.0;46.73261096162957;15.0;30;8;0
202402;15;30096671;13;2;601;A;28.0;67.14904582502044;12.0;32;9;0
202401;15;29864428;13;2;601;A;20.0;51.83812961898447;11.0;30;10;0
202312;15;29631072;13;2;601;A;17.0;42.40418747899446;10.0;31;11;0
202311;15;29401407;13;2;601;A;16.0;41.17558304280823;9.0;30;12;0
202310;15;29169449;13;2;601;A;7.0;18.382277764928403;8.0;30;13;0
202309;15;28940070;13;2;601;A;9.0;22.622582228166735;8.0;31;14;0
202308;15;28711414;13;2;601;A;9.0;23.00213746768739;11.0;30;15;0
202307;15;28490349;13;2;601;A;11.0;27.817099009329702;11.0;31;16;0
202306;15;28256425;13;2;601;A;12.0;30.16550298519032;12.0;31;17;0
202305;15;28031060;13;2;601;A;7.0;17.82720214825702;13.0;30;18;0
202304;15;27805550;13;2;601;A;3.0;7.69475799829694;15.0;30;19;0
202303;15;27582464;13;2;601;A;10.0;24.78030540883006;16.0;31;20;0
202302;15;27358697;13;2;601;A;23.0;58.2567988734828;14.0;30;21;0
202301;15;27136919;13;2;601;A;16.0;40.910007263785516;13.0;30;22;0
202212;15;26919024;13;2;601;A;17.0;44.135992774859396;11.0;30;23;0
202211;15;26696169;13;2;601;A;15.0;38.40689993148801;11.0;30;24;0
202210;15;26477679;13;2;601;A;15.0;36.86438994687338;10.0;31;25;0
202209;15;26272999;13;2;601;A;12.0;29.98174110361402;12.0;31;26;0
202208;15;26044707;13;2;601;A;12.0;30.59573279498824;14.0;30;27;0
202207;15;25834696;13;2;601;A;10.0;27.201232775761586;14.0;29;28;0
202206;15;25616477;13;2;601;A;6.0;14.841605078804943;16.0;31;29;0
202205;15;25404640;13;2;601;A;14.0;36.14486119584354;17.0;30;30;0
202204;15;25197396;13;2;601;A;12.0;29.715995675823944;18.0;31;31;0
202203;15;24984764;13;2;601;A;24.0;59.57903503347254;16.0;31;32;0
202202;15;24778343;13;2;601;A;19.0;50.33069276126725;15.0;30;33;0
202201;15;24571301;13;2;601;A;16.0;41.38531268375286;15.0;30;34;0
202112;15;24366567;13;2;601;A;17.0;44.108940530103624;15.0;30;35;0
202111;15;24165717;13;2;601;A;21.0;50.71839840671808;14.0;32;36;0
202110;15;23961522;13;2;601;A;14.0;36.10597977285104;14.0;30;37;0
202109;15;23761542;13;2;601;A;14.0;38.63367866097447;14.0;28;38;0
202108;15;23565540;13;2;601;A;13.0;35.36643046570766;15.0;28;39;0
202107;15;23365412;13;2;601;A;18.0;46.86602056923182;15.0;30;40;0
202410;1;32011148;12;2;601;A;8.0;4.137931034482758;8.0;29;1;1
202409;1;31769673;12;2;601;A;8.0;3.870967741935483;8.0;31;2;1
202408;1;31527800;12;2;601;A;9.0;4.354838709677419;9.0;31;3;1
202407;1;31279774;12;2;601;A;8.0;4.0;10.0;30;4;1
202406;1;31044759;12;2;601;A;9.0;4.354838709677419;10.0;31;5;1
202405;1;30803584;12;2;601;A;8.0;4.0;10.0;30;6;1
202404;1;30566977;12;2;601;A;9.0;4.354838709677419;10.0;31;7;1
202403;1;30332642;12;2;601;A;10.0;5.0;11.0;30;8;1
202402;1;30096646;12;2;601;A;12.0;5.625;11.0;32;9;1
202401;1;29864400;12;2;601;A;13.0;6.5;11.0;30;10;1
202312;1;29631059;12;2;601;A;11.0;5.32258064516129;11.0;31;11;1
202311;1;29401330;12;2;601;A;10.0;5.0;12.0;30;12;1
202310;1;29169436;12;2;601;A;9.0;4.5;13.0;30;13;1
202309;1;28940057;12;2;601;A;13.0;6.290322580645161;13.0;31;14;1
202308;1;28711401;12;2;601;A;12.0;6.0;13.0;30;15;1
202307;1;28490336;12;2;601;A;14.0;6.774193548387096;13.0;31;16;1
202306;1;28256412;12;2;601;A;14.0;6.774193548387096;12.0;31;17;1
202305;1;28031035;12;2;601;A;13.0;6.5;12.0;30;18;1
202304;1;27805537;12;2;601;A;17.0;8.5;11.0;30;19;1
202303;1;27582440;12;2;601;A;13.0;6.290322580645161;11.0;31;20;1
202302;1;27358673;12;2;601;A;13.0;6.5;12.0;30;21;1
202301;1;27136906;12;2;601;A;11.0;5.5;12.0;30;22;1
202212;1;26918955;12;2;601;A;8.0;4.0;12.0;30;23;1
202211;1;26696150;12;2;601;A;13.0;6.5;12.0;30;24;1
202210;1;26477623;12;2;601;A;14.0;6.774193548387096;12.0;31;25;1
202209;1;26272986;12;2;601;A;13.0;6.290322580645161;12.0;31;26;1
202208;1;26044663;12;2;601;A;16.0;8.0;12.0;30;27;1
202207;1;25834668;12;2;601;A;9.0;4.655172413793104;13.0;29;28;1
202206;1;25616413;12;2;601;A;13.0;6.290322580645161;15.0;31;29;1
202205;1;25404616;12;2;601;A;12.0;6.0;16.0;30;30;1
202204;1;25197367;12;2;601;A;11.0;5.32258064516129;16.0;31;31;1
202203;1;24984751;12;2;601;A;16.0;7.741935483870968;16.0;31;32;1
202202;1;24778285;12;2;601;A;15.0;7.5;16.0;30;33;1
202201;1;24571288;12;2;601;A;13.0;6.5;15.0;30;34;1
202112;1;24366532;12;2;601;A;27.0;13.5;13.0;30;35;1
202111;1;24165686;12;2;601;A;19.0;8.90625;13.0;32;36;1
202110;1;23961509;12;2;601;A;13.0;6.5;15.0;30;37;1
202109;1;23761495;12;2;601;A;13.0;6.964285714285714;14.0;28;38;1
202108;1;23565496;12;2;601;A;14.0;7.5;14.0;28;39;1
202107;1;23365399;12;2;601;A;12.0;6.0;13.0;30;40;1
202410;2;32011149;13;2;601;A;13.0;6.724137931034482;10.0;29;1;1
202409;2;31769674;13;2;601;A;14.0;6.774193548387096;9.0;31;2;1
202408;2;31527801;13;2;601;A;10.0;4.838709677419353;10.0;31;3;1
202407;2;31279775;13;2;601;A;16.0;8.0;7.0;30;4;1
202406;2;31044760;13;2;601;A;13.0;6.290322580645161;6.0;31;5;1
202405;2;30803585;13;2;601;A;8.0;4.0;5.0;30;6;1
202404;2;30566978;13;2;601;A;0.0;0.0;5.0;31;7;1
202403;2;30332644;13;2;601;A;11.0;5.5;4.0;30;8;1
202402;2;30096647;13;2;601;A;13.0;6.09375;2.0;32;9;1
202401;2;29864402;13;2;601;A;2.0;1.0;3.0;30;10;1
202312;2;29631060;13;2;601;A;2.0;0.9677419354838708;3.0;31;11;1
202311;2;29401335;13;2;601;A;2.0;1.0;4.0;30;12;1
202310;2;29169437;13;2;601;A;2.0;1.0;6.0;30;13;1
202309;2;28940058;13;2;601;A;4.0;1.935483870967742;10.0;31;14;1
202308;2;28711402;13;2;601;A;2.0;1.0;14.0;30;15;1
202307;2;28490337;13;2;601;A;4.0;1.935483870967742;18.0;31;16;1
202306;2;28256413;13;2;601;A;4.0;1.935483870967742;21.0;31;17;1
202305;2;28031036;13;2;601;A;8.0;4.0;24.0;30;18;1
202304;2;27805538;13;2;601;A;16.0;8.0;26.0;30;19;1
202303;2;27582442;13;2;601;A;29.0;14.032258064516128;26.0;31;20;1
202302;2;27358675;13;2;601;A;26.0;13.0;26.0;30;21;1
202301;2;27136907;13;2;601;A;27.0;13.5;26.0;30;22;1
202212;2;26918960;13;2;601;A;27.0;13.5;25.0;30;23;1
202211;2;26696151;13;2;601;A;26.0;13.0;25.0;30;24;1
202210;2;26477626;13;2;601;A;29.0;14.032258064516128;24.0;31;25;1
202209;2;26272987;13;2;601;A;27.0;13.06451612903226;25.0;31;26;1
202208;2;26044665;13;2;601;A;26.0;13.0;26.0;30;27;1
202207;2;25834670;13;2;601;A;27.0;13.96551724137931;27.0;29;28;1
202206;2;25616416;13;2;601;A;25.0;12.096774193548386;28.0;31;29;1
202205;2;25404617;13;2;601;A;24.0;12.0;29.0;30;30;1
202204;2;25197369;13;2;601;A;25.0;12.096774193548386;28.0;31;31;1
202203;2;24984752;13;2;601;A;30.0;14.516129032258064;27.0;31;32;1
202202;2;24778289;13;2;601;A;33.0;16.5;25.0;30;33;1
202201;2;24571289;13;2;601;A;32.0;16.0;22.0;30;34;1
202112;2;24366534;13;2;601;A;33.0;16.5;20.0;30;35;1
202111;2;24165688;13;2;601;A;27.0;12.65625;19.0;32;36;1
202110;2;23961510;13;2;601;A;24.0;12.0;18.0;30;37;1
202109;2;23761498;13;2;601;A;24.0;12.857142857142858;17.0;28;38;1
202108;2;23565499;13;2;601;A;15.0;8.035714285714286;18.0;28;39;1
202107;2;23365400;13;2;601;A;17.0;8.5;19.0;30;40;1
202410;10;32011156;13;2;601;A;10.0;5.172413793103448;10.0;29;1;0
202409;10;31769681;13;2;601;A;6.0;2.903225806451613;11.0;31;2;0
202408;10;31527808;13;2;601;A;12.0;5.806451612903226;11.0;31;3;0
202407;10;31279782;13;2;601;A;13.0;6.5;10.0;30;4;0
202406;10;31044767;13;2;601;A;11.0;5.32258064516129;11.0;31;5;0
202405;10;30803592;13;2;601;A;10.0;5.0;11.0;30;6;0
202404;10;30566985;13;2;601;A;12.0;5.806451612903226;11.0;31;7;0
202403;10;30332660;13;2;601;A;11.0;5.5;11.0;30;8;0
202402;10;30096661;13;2;601;A;11.0;5.15625;11.0;32;9;0
202401;10;29864418;13;2;601;A;11.0;5.5;12.0;30;10;0
202312;10;29631067;13;2;601;A;13.0;6.290322580645161;12.0;31;11;0
202311;10;29401383;13;2;601;A;13.0;6.5;12.0;30;12;0
202310;10;29169444;13;2;601;A;13.0;6.5;12.0;30;13;0
202309;10;28940065;13;2;601;A;11.0;5.32258064516129;12.0;31;14;0
202308;10;28711409;13;2;601;A;11.0;5.5;12.0;30;15;0
202307;10;28490344;13;2;601;A;13.0;6.290322580645161;12.0;31;16;0
202306;10;28256420;13;2;601;A;13.0;6.290322580645161;11.0;31;17;0
202305;10;28031050;13;2;601;A;12.0;6.0;11.0;30;18;0
202304;10;27805545;13;2;601;A;13.0;6.5;11.0;30;19;0
202303;10;27582456;13;2;601;A;13.0;6.290322580645161;11.0;31;20;0
202302;10;27358687;13;2;601;A;11.0;5.5;11.0;30;21;0
202301;10;27136914;13;2;601;A;11.0;5.5;11.0;30;22;0
202212;10;26919001;13;2;601;A;11.0;5.5;11.0;30;23;0
202211;10;26696164;13;2;601;A;12.0;6.0;11.0;30;24;0
202210;10;26477664;13;2;601;A;12.0;5.806451612903226;11.0;31;25;0
202209;10;26272994;13;2;601;A;13.0;6.290322580645161;10.0;31;26;0
202208;10;26044697;13;2;601;A;11.0;5.5;10.0;30;27;0
202207;10;25834686;13;2;601;A;13.0;6.724137931034482;9.0;29;28;0
202206;10;25616462;13;2;601;A;10.0;4.838709677419353;9.0;31;29;0
202205;10;25404630;13;2;601;A;11.0;5.5;8.0;30;30;0
202204;10;25197386;13;2;601;A;11.0;5.32258064516129;7.0;31;31;0
202203;10;24984759;13;2;601;A;9.0;4.354838709677419;8.0;31;32;0
202202;10;24778323;13;2;601;A;10.0;5.0;8.0;30;33;0
202201;10;24571296;13;2;601;A;8.0;4.0;9.0;30;34;0
202112;10;24366552;13;2;601;A;9.0;4.5;8.0;30;35;0
202111;10;24165709;13;2;601;A;6.0;2.8125;9.0;32;36;0
202110;10;23961517;13;2;601;A;5.0;2.5;10.0;30;37;0
202109;10;23761525;13;2;601;A;11.0;5.892857142857142;10.0;28;38;0
202108;10;23565525;13;2;601;A;13.0;6.964285714285714;10.0;28;39;0
202107;10;23365407;13;2;601;A;10.0;5.0;10.0;30;40;0
202410;11;32011157;13;2;601;A;15.0;7.758620689655172;13.0;29;1;0
202409;11;31769682;13;2;601;A;16.0;7.741935483870968;13.0;31;2;0
202408;11;31527809;13;2;601;A;16.0;7.741935483870968;13.0;31;3;0
202407;11;31279783;13;2;601;A;12.0;6.0;13.0;30;4;0
202406;11;31044768;13;2;601;A;13.0;6.290322580645161;13.0;31;5;0
202405;11;30803593;13;2;601;A;11.0;5.5;14.0;30;6;0
202404;11;30566986;13;2;601;A;14.0;6.774193548387096;14.0;31;7;0
202403;11;30332662;13;2;601;A;16.0;8.0;14.0;30;8;0
202402;11;30096663;13;2;601;A;16.0;7.5;14.0;32;9;0
202401;11;29864420;13;2;601;A;11.0;5.5;14.0;30;10;0
202312;11;29631068;13;2;601;A;14.0;6.774193548387096;14.0;31;11;0
202311;11;29401388;13;2;601;A;15.0;7.5;14.0;30;12;0
202310;11;29169445;13;2;601;A;15.0;7.5;13.0;30;13;0
202309;11;28940066;13;2;601;A;19.0;9.193548387096774;11.0;31;14;0
202308;11;28711410;13;2;601;A;16.0;8.0;11.0;30;15;0
202307;11;28490345;13;2;601;A;12.0;5.806451612903226;11.0;31;16;0
202306;11;28256421;13;2;601;A;14.0;6.774193548387096;10.0;31;17;0
202305;11;28031052;13;2;601;A;14.0;7.0;10.0;30;18;0
202304;11;27805546;13;2;601;A;7.0;3.5;10.0;30;19;0
202303;11;27582458;13;2;601;A;8.0;3.870967741935483;10.0;31;20;0
202302;11;27358689;13;2;601;A;12.0;6.0;9.0;30;21;0
202301;11;27136915;13;2;601;A;12.0;6.0;8.0;30;22;0
202212;11;26919005;13;2;601;A;11.0;5.5;8.0;30;23;0
202211;11;26696165;13;2;601;A;13.0;6.5;8.0;30;24;0
202210;11;26477667;13;2;601;A;9.0;4.354838709677419;9.0;31;25;0
202209;11;26272995;13;2;601;A;6.0;2.903225806451613;10.0;31;26;0
202208;11;26044699;13;2;601;A;3.0;1.5;12.0;30;27;0
202207;11;25834688;13;2;601;A;10.0;5.172413793103448;11.0;29;28;0
202206;11;25616465;13;2;601;A;12.0;5.806451612903226;11.0;31;29;0
202205;11;25404632;13;2;601;A;13.0;6.5;9.0;30;30;0
202204;11;25197388;13;2;601;A;13.0;6.290322580645161;8.0;31;31;0
202203;11;24984760;13;2;601;A;14.0;6.774193548387096;7.0;31;32;0
202202;11;24778327;13;2;601;A;12.0;6.0;6.0;30;33;0
202201;11;24571297;13;2;601;A;6.0;3.0;6.0;30;34;0
202112;11;24366555;13;2;601;A;9.0;4.5;6.0;30;35;0
202111;11;24165711;13;2;601;A;5.0;2.34375;7.0;32;36;0
202110;11;23961518;13;2;601;A;4.0;2.0;8.0;30;37;0
202109;11;23761528;13;2;601;A;6.0;3.2142857142857144;8.0;28;38;0
202108;11;23565528;13;2;601;A;7.0;3.75;8.0;28;39;0
202107;11;23365408;13;2;601;A;9.0;4.5;8.0;30;40;0
202410;12;32011158;13;2;601;A;10.0;5.172413793103448;11.0;29;1;0
202409;12;31769683;13;2;601;A;11.0;5.32258064516129;9.0;31;2;0
202408;12;31527810;13;2;601;A;12.0;5.806451612903226;7.0;31;3;0
202407;12;31279784;13;2;601;A;12.0;6.0;6.0;30;4;0
202406;12;31044769;13;2;601;A;15.0;7.258064516129032;3.0;31;5;0
202405;12;30803594;13;2;601;A;10.0;5.0;2.0;30;6;0
202404;12;30566987;13;2;601;A;10.0;4.838709677419353;1.0;31;7;0
202403;12;30332664;13;2;601;A;0.0;0.0;5.0;30;8;0
202402;12;30096665;13;2;601;A;0.0;0.0;9.0;32;9;0
202401;12;29864422;13;2;601;A;0.0;0.0;12.0;30;10;0
202312;12;29631069;13;2;601;A;0.0;0.0;13.0;31;11;0
202311;12;29401392;13;2;601;A;0.0;0.0;14.0;30;12;0
202310;12;29169446;13;2;601;A;4.0;2.0;15.0;30;13;0
202309;12;28940067;13;2;601;A;29.0;14.032258064516128;12.0;31;14;0
202308;12;28711411;13;2;601;A;25.0;12.5;11.0;30;15;0
202307;12;28490346;13;2;601;A;15.0;7.258064516129032;10.0;31;16;0
202306;12;28256422;13;2;601;A;8.0;3.870967741935483;11.0;31;17;0
202305;12;28031054;13;2;601;A;8.0;4.0;11.0;30;18;0
202304;12;27805547;13;2;601;A;9.0;4.5;10.0;30;19;0
202303;12;27582460;13;2;601;A;11.0;5.32258064516129;8.0;31;20;0
202302;12;27358691;13;2;601;A;15.0;7.5;6.0;30;21;0
202301;12;27136916;13;2;601;A;13.0;6.5;5.0;30;22;0
202212;12;26919010;13;2;601;A;13.0;6.5;5.0;30;23;0
202211;12;26696166;13;2;601;A;8.0;4.0;6.0;30;24;0
202210;12;26477670;13;2;601;A;1.0;0.4838709677419354;7.0;31;25;0
202209;12;26272996;13;2;601;A;0.0;0.0;9.0;31;26;0
202208;12;26044701;13;2;601;A;0.0;0.0;10.0;30;27;0
202207;12;25834690;13;2;601;A;10.0;5.172413793103448;10.0;29;28;0
202206;12;25616468;13;2;601;A;15.0;7.258064516129032;10.0;31;29;0
202205;12;25404634;13;2;601;A;10.0;5.0;9.0;30;30;0
202204;12;25197390;13;2;601;A;11.0;5.32258064516129;9.0;31;31;0
202203;12;24984761;13;2;601;A;8.0;3.870967741935483;9.0;31;32;0
202202;12;24778331;13;2;601;A;10.0;5.0;9.0;30;33;0
202201;12;24571298;13;2;601;A;11.0;5.5;8.0;30;34;0
202112;12;24366558;13;2;601;A;10.0;5.0;8.0;30;35;0
202111;12;24165713;13;2;601;A;9.0;4.21875;8.0;32;36;0
202110;12;23961519;13;2;601;A;10.0;5.0;9.0;30;37;0
202109;12;23761531;13;2;601;A;7.0;3.75;9.0;28;38;0
202108;12;23565531;13;2;601;A;8.0;4.285714285714286;9.0;28;39;0
202107;12;23365409;13;2;601;A;7.0;3.5;10.0;30;40;0
202410;13;32011159;13;2;601;A;4.0;2.0689655172413794;5.0;29;1;0
202409;13;31769684;13;2;601;A;2.0;0.9677419354838708;6.0;31;2;0
202408;13;31527811;13;2;601;A;3.0;1.4516129032258065;7.0;31;3;0
202407;13;31279785;13;2;601;A;5.0;2.5;7.0;30;4;0
202406;13;31044770;13;2;601;A;8.0;3.870967741935483;7.0;31;5;0
202405;13;30803595;13;2;601;A;10.0;5.0;6.0;30;6;0
202404;13;30566988;13;2;601;A;6.0;2.903225806451613;5.0;31;7;0
202403;13;30332666;13;2;601;A;6.0;3.0;5.0;30;8;0
202402;13;30096667;13;2;601;A;8.0;3.75;5.0;32;9;0
202401;13;29864424;13;2;601;A;7.0;3.5;5.0;30;10;0
202312;13;29631070;13;2;601;A;8.0;3.870967741935483;4.0;31;11;0
202311;13;29401397;13;2;601;A;3.0;1.5;5.0;30;12;0
202310;13;29169447;13;2;601;A;0.0;0.0;6.0;30;13;0
202309;13;28940068;13;2;601;A;4.0;1.935483870967742;7.0;31;14;0
202308;13;28711412;13;2;601;A;7.0;3.5;7.0;30;15;0
202307;13;28490347;13;2;601;A;7.0;3.3870967741935485;8.0;31;16;0
202306;13;28256423;13;2;601;A;7.0;3.3870967741935485;9.0;31;17;0
202305;13;28031056;13;2;601;A;5.0;2.5;9.0;30;18;0
202304;13;27805548;13;2;601;A;9.0;4.5;9.0;30;19;0
202303;13;27582462;13;2;601;A;9.0;4.354838709677419;9.0;31;20;0
202302;13;27358693;13;2;601;A;9.0;4.5;9.0;30;21;0
202301;13;27136917;13;2;601;A;11.0;5.5;9.0;30;22;0
202212;13;26919015;13;2;601;A;11.0;5.5;9.0;30;23;0
202211;13;26696167;13;2;601;A;9.0;4.5;9.0;30;24;0
202210;13;26477673;13;2;601;A;9.0;4.354838709677419;10.0;31;25;0
202209;13;26272997;13;2;601;A;8.0;3.870967741935483;10.0;31;26;0
202208;13;26044703;13;2;601;A;9.0;4.5;10.0;30;27;0
202207;13;25834692;13;2;601;A;9.0;4.655172413793104;10.0;29;28;0
202206;13;25616471;13;2;601;A;12.0;5.806451612903226;9.0;31;29;0
202205;13;25404636;13;2;601;A;10.0;5.0;9.0;30;30;0
202204;13;25197392;13;2;601;A;12.0;5.806451612903226;9.0;31;31;0
202203;13;24984762;13;2;601;A;9.0;4.354838709677419;9.0;31;32;0
202202;13;24778335;13;2;601;A;8.0;4.0;9.0;30;33;0
202201;13;24571299;13;2;601;A;9.0;4.5;9.0;30;34;0
202112;13;24366561;13;2;601;A;8.0;4.0;9.0;30;35;0
202111;13;24165714;13;2;601;A;10.0;4.6875;10.0;32;36;0
202110;13;23961520;13;2;601;A;11.0;5.5;10.0;30;37;0
202109;13;23761534;13;2;601;A;12.0;6.428571428571428;9.0;28;38;0
202108;13;23565534;13;2;601;A;9.0;4.821428571428571;9.0;28;39;0
202107;13;23365410;13;2;601;A;8.0;4.0;8.0;30;40;0
202410;14;32011160;13;2;601;A;6.0;3.103448275862069;6.0;29;1;0
202409;14;31769685;13;2;601;A;2.0;0.9677419354838708;6.0;31;2;0
202408;14;31527812;13;2;601;A;8.0;3.870967741935483;5.0;31;3;0
202407;14;31279786;13;2;601;A;9.0;4.5;4.0;30;4;0
202406;14;31044771;13;2;601;A;5.0;2.419354838709677;5.0;31;5;0
202405;14;30803596;13;2;601;A;8.0;4.0;4.0;30;6;0
202404;14;30566989;13;2;601;A;4.0;1.935483870967742;4.0;31;7;0
202403;14;30332668;13;2;601;A;6.0;3.0;3.0;30;8;0
202402;14;30096669;13;2;601;A;0.0;0.0;4.0;32;9;0
202401;14;29864426;13;2;601;A;4.0;2.0;5.0;30;10;0
202312;14;29631071;13;2;601;A;7.0;3.3870967741935485;4.0;31;11;0
202311;14;29401402;13;2;601;A;4.0;2.0;4.0;30;12;0
202310;14;29169448;13;2;601;A;6.0;3.0;4.0;30;13;0
202309;14;28940069;13;2;601;A;0.0;0.0;5.0;31;14;0
202308;14;28711413;13;2;601;A;7.0;3.5;5.0;30;15;0
202307;14;28490348;13;2;601;A;6.0;2.903225806451613;5.0;31;16;0
202306;14;28256424;13;2;601;A;3.0;1.4516129032258065;5.0;31;17;0
202305;14;28031058;13;2;601;A;6.0;3.0;4.0;30;18;0
202304;14;27805549;13;2;601;A;6.0;3.0;3.0;30;19;0
202303;14;27582463;13;2;601;A;3.0;1.4516129032258065;3.0;31;20;0
202302;14;27358695;13;2;601;A;8.0;4.0;3.0;30;21;0
202301;14;27136918;13;2;601;A;4.0;2.0;3.0;30;22;0
202212;14;26919020;13;2;601;A;2.0;1.0;3.0;30;23;0
202211;14;26696168;13;2;601;A;2.0;1.0;3.0;30;24;0
202210;14;26477676;13;2;601;A;2.0;0.9677419354838708;4.0;31;25;0
202209;14;26272998;13;2;601;A;3.0;1.4516129032258065;4.0;31;26;0
202208;14;26044705;13;2;601;A;5.0;2.5;5.0;30;27;0
202207;14;25834694;13;2;601;A;3.0;1.5517241379310345;5.0;29;28;0
202206;14;25616474;13;2;601;A;3.0;1.4516129032258065;5.0;31;29;0
202205;14;25404638;13;2;601;A;5.0;2.5;4.0;30;30;0
202204;14;25197394;13;2;601;A;4.0;1.935483870967742;4.0;31;31;0
202203;14;24984763;13;2;601;A;8.0;3.870967741935483;4.0;31;32;0
202202;14;24778339;13;2;601;A;8.0;4.0;3.0;30;33;0
202201;14;24571300;13;2;601;A;2.0;1.0;3.0;30;34;0
202112;14;24366564;13;2;601;A;2.0;1.0;4.0;30;35;0
202111;14;24165715;13;2;601;A;3.0;1.40625;4.0;32;36;0
202110;14;23961521;13;2;601;A;3.0;1.5;4.0;30;37;0
202109;14;23761538;13;2;601;A;5.0;2.6785714285714284;4.0;28;38;0
202108;14;23565537;13;2;601;A;4.0;2.142857142857143;5.0;28;39;0
202107;14;23365411;13;2;601;A;4.0;2.0;6.0;30;40;0
202410;15;32011161;13;2;601;A;29.0;15.0;25.0;29;1;0
202409;15;31769686;13;2;601;A;31.0;15.0;23.0;31;2;0
202408;15;31527813;13;2;601;A;31.0;15.0;22.0;31;3;0
202407;15;31279787;13;2;601;A;25.0;12.5;21.0;30;4;0
202406;15;31044772;13;2;601;A;24.0;11.612903225806452;20.0;31;5;0
202405;15;30803597;13;2;601;A;23.0;11.5;19.0;30;6;0
202404;15;30566990;13;2;601;A;22.0;10.64516129032258;17.0;31;7;0
202403;15;30332670;13;2;601;A;18.0;9.0;15.0;30;8;0
202402;15;30096671;13;2;601;A;28.0;13.125;12.0;32;9;0
202401;15;29864428;13;2;601;A;20.0;10.0;11.0;30;10;0
202312;15;29631072;13;2;601;A;17.0;8.225806451612902;10.0;31;11;0
202311;15;29401407;13;2;601;A;16.0;8.0;9.0;30;12;0
202310;15;29169449;13;2;601;A;7.0;3.5;8.0;30;13;0
202309;15;28940070;13;2;601;A;9.0;4.354838709677419;8.0;31;14;0
202308;15;28711414;13;2;601;A;9.0;4.5;11.0;30;15;0
202307;15;28490349;13;2;601;A;11.0;5.32258064516129;11.0;31;16;0
202306;15;28256425;13;2;601;A;12.0;5.806451612903226;12.0;31;17;0
202305;15;28031060;13;2;601;A;7.0;3.5;13.0;30;18;0
202304;15;27805550;13;2;601;A;3.0;1.5;15.0;30;19;0
202303;15;27582464;13;2;601;A;10.0;4.838709677419353;16.0;31;20;0
202302;15;27358697;13;2;601;A;23.0;11.5;14.0;30;21;0
202301;15;27136919;13;2;601;A;16.0;8.0;13.0;30;22;0
202212;15;26919024;13;2;601;A;17.0;8.5;11.0;30;23;0
202211;15;26696169;13;2;601;A;15.0;7.5;11.0;30;24;0
202210;15;26477679;13;2;601;A;15.0;7.258064516129032;10.0;31;25;0
202209;15;26272999;13;2;601;A;12.0;5.806451612903226;12.0;31;26;0
202208;15;26044707;13;2;601;A;12.0;6.0;14.0;30;27;0
202207;15;25834696;13;2;601;A;10.0;5.172413793103448;14.0;29;28;0
202206;15;25616477;13;2;601;A;6.0;2.903225806451613;16.0;31;29;0
202205;15;25404640;13;2;601;A;14.0;7.0;17.0;30;30;0
202204;15;25197396;13;2;601;A;12.0;5.806451612903226;18.0;31;31;0
202203;15;24984764;13;2;601;A;24.0;11.612903225806452;16.0;31;32;0
202202;15;24778343;13;2;601;A;19.0;9.5;15.0;30;33;0
202201;15;24571301;13;2;601;A;16.0;8.0;15.0;30;34;0
202112;15;24366567;13;2;601;A;17.0;8.5;15.0;30;35;0
202111;15;24165717;13;2;601;A;21.0;9.84375;14.0;32;36;0
202110;15;23961522;13;2;601;A;14.0;7.0;14.0;30;37;0
202109;15;23761542;13;2;601;A;14.0;7.5;14.0;28;38;0
202108;15;23565540;13;2;601;A;13.0;6.964285714285714;15.0;28;39;0
202107;15;23365412;13;2;601;A;18.0;9.0;15.0;30;40;0
202410;1;32011148;12;2;601;A;8.0;12.413793103448274;8.0;29;1;1
202409;1;31769673;12;2;601;A;8.0;11.612903225806448;8.0;31;2;1
202408;1;31527800;12;2;601;A;9.0;13.064516129032256;9.0;31;3;1
